Order ID,Date,Customer ID,Product,Category,Region,Quantity,Price,Total Revenue
O103334,2024-11-27,C1970,Sneakers,Clothing,South,1,106.59,106.59
O103335,2024-10-04,C1240,Laptop,Electronics,Central,1,168.68,168.68
O103336,2024-07-13,C1888,Jacket,Clothing,South,1,23.65,23.65
O103337,2023-10-07,C1501,Perfume,Beauty,North,1,23.85,23.85
O103338,2023-12-15,C1493,Smartwatch,Electronics,West,1,1263.17,1263.17
O103339,2024-05-09,C1619,Shampoo,Beauty,Central,1,84.06,84.06
O103340,2022-01-21,C1768,Microwave,Home,North,1,779.43,779.43
O103341,2022-08-30,C1782,Lipstick,Beauty,East,4,101.97,407.88
O103342,2023-03-31,C1752,Lipstick,Beauty,North,1,104.17,104.17
O103343,2024-08-20,C1238,Smartwatch,Electronics,North,1,1010.43,1010.43
O103344,2023-09-13,C2001,Smartwatch,Electronics,Central,1,107.93,107.93
O103345,2022-10-30,C1047,Air Purifier,Home,Central,3,735.43,2206.29
O103346,2024-03-13,C2172,Yoga Mat,Sports,West,1,278.73,278.73
O103347,2024-08-21,C1193,T-Shirt,Clothing,Central,1,143.48,143.48
O103348,2022-03-10,C1786,Microwave,Home,West,1,333.05,333.05
O103349,2022-07-15,C1611,Moisturizer,Beauty,Central,1,95.46,95.46
O103350,2022-05-20,C1203,Vacuum Cleaner,Home,East,1,633.12,633.12
O103351,2022-10-10,C2100,Headphones,Electronics,South,1,452.81,452.81
O103352,2022-11-08,C1040,Perfume,Beauty,West,1,12.11,12.11
O103353,2024-01-16,C2098,Dumbbells,Sports,Central,2,186.25,372.5
O103354,2022-10-04,C1130,Shampoo,Beauty,Central,2,52.21,104.42
O103355,2022-03-02,C2103,Yoga Mat,Sports,North,2,1145.81,2291.62
O103356,2022-02-21,C1240,Mixer,Home,South,1,762.63,762.63
O103357,2022-06-02,C1368,Bicycle,Sports,North,4,206.74,826.96
O103358,2023-06-28,C1915,Dumbbells,Sports,East,2,1043.52,2087.04
O103359,2023-07-21,C1080,Smartwatch,Electronics,South,1,1070.58,1070.58
O103360,2023-09-14,C1422,Yoga Mat,Sports,South,1,27.52,27.52
O103361,2022-11-10,C2151,Headphones,Electronics,East,1,228.15,228.15
O103362,2024-03-17,C1173,Laptop,Electronics,North,1,872.09,872.09
O103363,2024-04-27,C1611,Treadmill,Sports,East,2,28.77,57.54
O103364,2022-04-07,C1351,Dumbbells,Sports,West,1,1055.77,1055.77
O103365,2024-05-30,C1508,Smartphone,Electronics,East,4,857.5,3430.0
O103366,2024-04-08,C2063,Laptop,Electronics,East,1,267.94,267.94
O103367,2022-05-17,C1911,Dumbbells,Sports,South,1,162.75,162.75
O103368,2024-10-26,C2004,Yoga Mat,Sports,East,1,706.73,706.73
O103369,2024-10-07,C1721,Treadmill,Sports,Central,1,14.42,14.42
O103370,2022-04-19,C2045,Dumbbells,Sports,South,1,650.46,650.46
O103371,2023-07-01,C1091,Smartwatch,Electronics,South,1,992.68,992.68
O103372,2024-11-28,C1385,Laptop,Electronics,South,1,856.74,856.74
O103373,2023-10-24,C1440,Jeans,Clothing,South,1,32.1,32.1
O103374,2023-03-01,C2130,Bicycle,Sports,South,1,825.71,825.71
O103375,2023-09-22,C1735,Yoga Mat,Sports,East,1,156.12,156.12
O103376,2022-09-18,C1864,Vacuum Cleaner,Home,North,1,237.97,237.97
O103377,2022-03-28,C1522,Dumbbells,Sports,East,1,486.89,486.89
O103378,2023-04-10,C1334,Perfume,Beauty,West,2,3.15,6.3
O103379,2022-03-17,C1170,Lipstick,Beauty,East,1,86.66,86.66
O103380,2023-04-16,C1293,Moisturizer,Beauty,Central,1,66.94,66.94
O103381,2023-02-18,C1144,Mixer,Home,East,1,750.48,750.48
O103382,2024-04-04,C1762,Mixer,Home,Central,1,234.12,234.12
O103383,2024-06-13,C1335,Treadmill,Sports,West,1,536.37,536.37
O103384,2023-12-27,C1647,Vacuum Cleaner,Home,West,2,428.56,857.12
O103385,2023-04-02,C1053,Perfume,Beauty,Central,1,79.26,79.26
O103386,2023-10-15,C1158,Air Purifier,Home,East,1,78.52,78.52
O103387,2023-11-03,C2088,Smartwatch,Electronics,North,1,121.85,121.85
O103388,2023-05-10,C1833,Dumbbells,Sports,North,1,447.95,447.95
O103389,2024-12-04,C1182,Jacket,Clothing,East,1,147.01,147.01
O103390,2023-08-20,C1559,Jacket,Clothing,South,1,43.46,43.46
O103391,2023-03-26,C1560,Air Purifier,Home,North,1,423.48,423.48
O103392,2023-04-30,C1772,Smartwatch,Electronics,South,1,962.81,962.81
O103393,2023-10-08,C1215,Perfume,Beauty,North,2,70.47,140.94
O103394,2023-09-12,C2078,Microwave,Home,East,1,62.74,62.74
O103395,2024-11-07,C2002,Yoga Mat,Sports,North,2,558.65,1117.3
O103396,2023-10-24,C1714,Treadmill,Sports,Central,1,566.82,566.82
O103397,2024-01-28,C2129,Jeans,Clothing,East,1,119.72,119.72
O103398,2022-10-16,C1202,Bicycle,Sports,North,1,436.38,436.38
O103399,2023-12-22,C1651,Microwave,Home,West,3,592.04,1776.12
O103400,2023-09-30,C1706,Microwave,Home,Central,3,776.95,2330.85
O103401,2022-08-23,C1824,Dumbbells,Sports,West,1,958.93,958.93
O103402,2023-02-20,C1261,Yoga Mat,Sports,East,1,939.94,939.94
O103403,2024-07-26,C2051,Smartphone,Electronics,South,1,932.69,932.69
O103404,2023-05-14,C1292,Vacuum Cleaner,Home,West,2,281.57,563.14
O103405,2024-08-31,C1547,Yoga Mat,Sports,North,1,550.18,550.18
O103406,2023-09-26,C1510,Sneakers,Clothing,Central,2,34.28,68.56
O103407,2024-10-16,C1937,Moisturizer,Beauty,South,1,82.3,82.3
O103408,2022-04-25,C1724,Lipstick,Beauty,West,1,49.91,49.91
O103409,2024-07-20,C1587,Treadmill,Sports,East,1,78.35,78.35
O103410,2023-11-05,C2066,Moisturizer,Beauty,South,1,96.07,96.07
O103411,2024-10-31,C1178,Jeans,Clothing,East,1,60.62,60.62
O103412,2022-07-25,C1640,Moisturizer,Beauty,North,1,56.57,56.57
O103413,2022-09-04,C1157,Headphones,Electronics,South,1,898.49,898.49
O103414,2024-01-28,C1338,Headphones,Electronics,Central,1,1276.01,1276.01
O103415,2022-05-27,C1173,Laptop,Electronics,East,1,552.8,552.8
O103416,2022-04-28,C2009,Dumbbells,Sports,North,1,842.65,842.65
O103417,2023-02-16,C2041,Moisturizer,Beauty,South,3,75.67,227.01
O103418,2022-12-29,C2019,Shampoo,Beauty,Central,1,38.0,38.0
O103419,2022-05-17,C1255,Dumbbells,Sports,West,1,987.38,987.38
O103420,2024-08-15,C1389,Smartphone,Electronics,North,1,1105.17,1105.17
O103421,2022-01-19,C2094,Moisturizer,Beauty,East,1,38.81,38.81
O103422,2022-07-14,C2081,Air Purifier,Home,Central,4,573.16,2292.64
O103423,2022-11-26,C1918,Laptop,Electronics,South,1,414.77,414.77
O103424,2022-06-24,C1460,Treadmill,Sports,South,1,308.11,308.11
O103425,2024-09-28,C1751,Headphones,Electronics,South,1,664.52,664.52
O103426,2023-03-25,C1723,Treadmill,Sports,North,1,331.82,331.82
O103427,2024-08-03,C2014,Moisturizer,Beauty,West,5,45.17,225.85
O103428,2022-05-21,C1764,Microwave,Home,North,1,632.88,632.88
O103429,2024-01-28,C1511,Jacket,Clothing,Central,1,131.5,131.5
O103430,2024-07-18,C1594,Smartwatch,Electronics,East,1,1346.83,1346.83
O103431,2022-04-03,C1601,Shampoo,Beauty,East,3,57.35,172.05
O103432,2022-08-27,C1004,Mixer,Home,Central,3,239.88,719.64
O103433,2022-07-24,C1445,Perfume,Beauty,East,5,99.93,499.65
O103434,2023-07-14,C1072,Treadmill,Sports,West,1,395.87,395.87
O103435,2022-09-02,C1999,Bicycle,Sports,North,4,403.73,1614.92
O103436,2024-04-11,C1012,Sneakers,Clothing,Central,1,53.3,53.3
O103437,2024-07-13,C1672,Lipstick,Beauty,East,1,50.23,50.23
O103438,2022-10-22,C1219,Sneakers,Clothing,North,1,33.04,33.04
O103439,2023-10-02,C1381,Sneakers,Clothing,West,1,128.16,128.16
O103440,2024-05-05,C1018,Sneakers,Clothing,North,1,133.94,133.94
O103441,2022-01-17,C2007,Moisturizer,Beauty,South,1,75.16,75.16
O103442,2022-03-12,C2083,Headphones,Electronics,Central,1,514.78,514.78
O103443,2022-11-01,C1841,Vacuum Cleaner,Home,North,1,645.45,645.45
O103444,2024-10-27,C1014,Shampoo,Beauty,South,1,57.99,57.99
O103445,2024-03-27,C1463,T-Shirt,Clothing,West,1,111.37,111.37
O103446,2024-03-31,C1766,Perfume,Beauty,East,1,64.47,64.47
O103447,2022-07-12,C1877,Sneakers,Clothing,South,1,148.8,148.8
O103448,2023-06-13,C1551,Dumbbells,Sports,North,1,765.64,765.64
O103449,2022-06-20,C1899,Lipstick,Beauty,South,1,94.86,94.86
O103450,2022-09-08,C1724,Vacuum Cleaner,Home,West,1,612.06,612.06
O103451,2023-06-25,C1735,Smartphone,Electronics,South,1,675.63,675.63
O103452,2023-02-20,C1388,Smartwatch,Electronics,East,1,1198.0,1198.0
O103453,2024-03-04,C1273,Laptop,Electronics,West,1,1359.83,1359.83
O103454,2022-01-25,C1678,Moisturizer,Beauty,North,1,108.37,108.37
O103455,2023-10-30,C1407,Microwave,Home,West,1,537.84,537.84
O103456,2023-09-24,C1243,T-Shirt,Clothing,West,1,76.72,76.72
O103457,2023-05-20,C2126,Shampoo,Beauty,West,1,61.94,61.94
O103458,2022-12-02,C1665,Vacuum Cleaner,Home,West,1,314.38,314.38
O103459,2023-03-01,C1796,Treadmill,Sports,South,1,690.5,690.5
O103460,2023-05-14,C1220,Smartwatch,Electronics,North,1,324.48,324.48
O103461,2024-08-04,C1318,Vacuum Cleaner,Home,East,2,323.61,647.22
O103462,2023-09-22,C1027,Treadmill,Sports,South,1,1089.21,1089.21
O103463,2023-12-19,C1700,Laptop,Electronics,West,1,988.37,988.37
O103464,2022-12-05,C1016,Bicycle,Sports,West,1,645.19,645.19
O103465,2023-10-21,C1592,Shampoo,Beauty,East,1,30.34,30.34
O103466,2024-08-19,C1169,Shampoo,Beauty,West,1,48.73,48.73
O103467,2023-03-05,C1312,Air Purifier,Home,Central,1,511.68,511.68
O103468,2024-06-17,C1510,Microwave,Home,East,1,241.88,241.88
O103469,2022-05-19,C1539,Smartwatch,Electronics,South,2,1185.42,2370.84
O103470,2024-07-30,C1406,Moisturizer,Beauty,West,1,78.99,78.99
O103471,2023-06-26,C2028,Smartwatch,Electronics,Central,1,906.05,906.05
O103472,2022-02-26,C1386,Microwave,Home,Central,1,127.45,127.45
O103473,2023-10-20,C1469,Vacuum Cleaner,Home,North,1,438.36,438.36
O103474,2023-03-11,C1821,Vacuum Cleaner,Home,North,2,750.57,1501.14
O103475,2023-01-19,C1393,T-Shirt,Clothing,South,1,27.04,27.04
O103476,2023-07-14,C1036,Moisturizer,Beauty,Central,1,14.76,14.76
O103477,2022-07-13,C1186,Mixer,Home,North,5,573.71,2868.55
O103478,2023-06-18,C1834,Perfume,Beauty,Central,2,64.08,128.16
O103479,2023-06-02,C1473,Jeans,Clothing,South,3,88.58,265.74
O103480,2023-12-17,C1872,Jacket,Clothing,West,1,109.55,109.55
O103481,2024-01-21,C2044,Laptop,Electronics,West,1,891.17,891.17
O103482,2022-07-04,C1623,Laptop,Electronics,North,1,687.52,687.52
O103483,2022-10-19,C1744,T-Shirt,Clothing,East,1,10.8,10.8
O103484,2024-01-02,C1856,Sneakers,Clothing,South,1,91.9,91.9
O103485,2022-04-26,C1097,Jacket,Clothing,South,1,46.6,46.6
O103486,2024-04-04,C1001,Laptop,Electronics,North,1,887.91,887.91
O103487,2024-12-08,C1434,Jacket,Clothing,East,1,18.87,18.87
O103488,2023-11-16,C1573,Shampoo,Beauty,Central,2,23.35,46.7
O103489,2022-03-23,C1882,Smartwatch,Electronics,South,1,498.05,498.05
O103490,2024-04-13,C2006,T-Shirt,Clothing,East,5,87.34,436.7
O103491,2022-11-29,C1623,Jacket,Clothing,North,1,44.56,44.56
O103492,2023-07-11,C1027,Smartwatch,Electronics,Central,1,172.85,172.85
O103493,2022-12-01,C1678,Vacuum Cleaner,Home,East,1,556.73,556.73
O103494,2023-06-16,C2083,Sneakers,Clothing,Central,2,40.48,80.96
O103495,2022-08-09,C1487,Sneakers,Clothing,East,1,89.53,89.53
O103496,2023-09-27,C2196,Mixer,Home,West,1,66.72,66.72
O103497,2022-11-19,C1217,Headphones,Electronics,South,2,1418.63,2837.26
O103498,2022-01-03,C1246,Bicycle,Sports,North,3,1015.48,3046.44
O103499,2022-07-25,C1390,Yoga Mat,Sports,South,1,611.25,611.25
O103500,2022-02-09,C1202,Lipstick,Beauty,North,1,49.96,49.96
O103501,2022-02-28,C1702,Dumbbells,Sports,East,1,1052.48,1052.48
O103502,2024-08-08,C1413,Shampoo,Beauty,Central,4,65.64,262.56
O103503,2023-07-28,C1089,Vacuum Cleaner,Home,South,2,112.77,225.54
O103504,2023-10-06,C1856,Mixer,Home,Central,1,152.67,152.67
O103505,2024-04-22,C2147,T-Shirt,Clothing,East,1,36.67,36.67
O103506,2023-09-11,C1918,Sneakers,Clothing,North,1,85.99,85.99
O103507,2022-04-06,C1138,Moisturizer,Beauty,West,1,104.01,104.01
O103508,2024-06-16,C2072,Moisturizer,Beauty,Central,1,87.38,87.38
O103509,2024-12-21,C1341,Smartphone,Electronics,Central,1,1336.43,1336.43
O103510,2023-07-15,C1264,T-Shirt,Clothing,East,1,37.3,37.3
O103511,2024-06-23,C2159,Laptop,Electronics,North,3,716.5,2149.5
O103512,2022-12-14,C1814,Mixer,Home,West,1,224.38,224.38
O103513,2023-11-02,C2051,Dumbbells,Sports,North,1,1016.82,1016.82
O103514,2022-11-13,C1896,Microwave,Home,Central,1,608.74,608.74
O103515,2023-12-20,C2151,Perfume,Beauty,West,1,86.83,86.83
O103516,2024-12-07,C1556,Perfume,Beauty,South,1,118.52,118.52
O103517,2022-09-07,C1007,Microwave,Home,South,1,565.64,565.64
O103518,2022-11-10,C1446,Yoga Mat,Sports,Central,1,308.28,308.28
O103519,2024-03-17,C2050,Smartphone,Electronics,West,1,646.24,646.24
O103520,2023-04-30,C2075,Treadmill,Sports,East,1,882.18,882.18
O103521,2022-02-13,C1451,Jeans,Clothing,East,1,114.05,114.05
O103522,2023-07-25,C2130,T-Shirt,Clothing,North,2,34.29,68.58
O103523,2023-08-06,C1458,Microwave,Home,North,1,601.94,601.94
O103524,2024-06-13,C1487,Dumbbells,Sports,East,1,69.48,69.48
O103525,2022-08-08,C1303,Laptop,Electronics,East,1,669.41,669.41
O103526,2024-07-13,C1553,Vacuum Cleaner,Home,North,1,523.12,523.12
O103527,2023-02-05,C1430,Air Purifier,Home,Central,3,101.16,303.48
O103528,2023-12-28,C1002,Smartwatch,Electronics,East,1,1189.89,1189.89
O103529,2024-09-17,C1755,Bicycle,Sports,East,1,634.83,634.83
O103530,2024-06-17,C2124,Headphones,Electronics,East,1,1272.21,1272.21
O103531,2024-05-07,C1836,Vacuum Cleaner,Home,Central,1,162.79,162.79
O103532,2024-03-14,C1664,Jeans,Clothing,North,1,9.58,9.58
O103533,2023-05-05,C1728,Smartphone,Electronics,South,1,1128.12,1128.12
O103534,2024-07-26,C1361,T-Shirt,Clothing,East,1,37.09,37.09
O103535,2024-04-23,C2100,Smartphone,Electronics,Central,1,405.31,405.31
O103536,2022-09-24,C1782,Smartwatch,Electronics,East,1,883.46,883.46
O103537,2022-02-23,C2128,Bicycle,Sports,South,4,1156.89,4627.56
O103538,2023-06-12,C1451,Lipstick,Beauty,East,1,69.7,69.7
O103539,2023-09-08,C1417,T-Shirt,Clothing,Central,1,142.88,142.88
O103540,2024-12-18,C1318,Perfume,Beauty,West,1,3.66,3.66
O103541,2024-11-29,C1888,Air Purifier,Home,East,2,463.78,927.56
O103542,2024-08-12,C1981,Vacuum Cleaner,Home,North,1,312.65,312.65
O103543,2023-01-21,C1371,Shampoo,Beauty,West,1,63.41,63.41
O103544,2024-01-04,C1360,Microwave,Home,South,1,277.62,277.62
O103545,2023-12-17,C2004,Yoga Mat,Sports,South,2,141.74,283.48
O103546,2023-10-12,C1043,Jeans,Clothing,East,2,125.26,250.52
O103547,2022-10-27,C1363,Microwave,Home,West,2,589.65,1179.3
O103548,2023-01-30,C1384,Bicycle,Sports,North,1,808.47,808.47
O103549,2023-08-16,C1147,Vacuum Cleaner,Home,West,1,543.87,543.87
O103550,2023-05-29,C1931,Air Purifier,Home,West,1,309.78,309.78
O103551,2023-01-31,C2078,Smartwatch,Electronics,South,1,518.1,518.1
O103552,2023-01-06,C1204,Smartphone,Electronics,West,1,706.7,706.7
O103553,2024-05-07,C1042,Perfume,Beauty,North,1,117.04,117.04
O103554,2024-03-01,C1089,Smartphone,Electronics,South,1,533.01,533.01
O103555,2023-10-20,C1171,Air Purifier,Home,East,1,663.7,663.7
O103556,2024-01-06,C1027,Vacuum Cleaner,Home,North,2,502.04,1004.08
O103557,2023-01-19,C2110,Smartwatch,Electronics,East,1,580.09,580.09
O103558,2022-03-03,C1414,Headphones,Electronics,South,1,377.77,377.77
O103559,2023-05-20,C2152,Shampoo,Beauty,West,1,74.85,74.85
O103560,2022-08-27,C1629,Microwave,Home,East,1,141.7,141.7
O103561,2022-07-14,C1316,Shampoo,Beauty,South,1,76.45,76.45
O103562,2023-11-09,C2113,Laptop,Electronics,East,1,125.65,125.65
O103563,2022-03-02,C1252,Dumbbells,Sports,North,1,832.71,832.71
O103564,2024-09-16,C1210,Laptop,Electronics,Central,1,702.17,702.17
O103565,2023-11-16,C1210,Jeans,Clothing,Central,5,80.56,402.8
O103566,2022-06-05,C1290,Moisturizer,Beauty,North,1,22.01,22.01
O103567,2024-07-11,C1049,Air Purifier,Home,South,1,408.25,408.25
O103568,2024-05-17,C1789,Moisturizer,Beauty,South,1,90.75,90.75
O103569,2024-06-21,C1587,Sneakers,Clothing,South,1,60.35,60.35
O103570,2024-09-25,C1230,Perfume,Beauty,West,1,31.57,31.57
O103571,2024-09-01,C1225,Microwave,Home,South,1,394.48,394.48
O103572,2023-01-23,C1577,Smartwatch,Electronics,East,1,1171.1,1171.1
O103573,2024-06-05,C1683,Headphones,Electronics,North,3,929.88,2789.64
O103574,2024-04-17,C1173,Sneakers,Clothing,North,1,20.77,20.77
O103575,2022-12-06,C1309,Bicycle,Sports,South,1,902.92,902.92
O103576,2022-07-23,C2086,Moisturizer,Beauty,East,1,14.77,14.77
O103577,2022-06-10,C1371,Bicycle,Sports,West,5,613.62,3068.1
O103578,2023-01-27,C1617,Vacuum Cleaner,Home,Central,5,167.53,837.65
O103579,2024-02-08,C1713,Jeans,Clothing,North,1,59.54,59.54
O103580,2023-07-29,C2022,T-Shirt,Clothing,East,1,65.05,65.05
O103581,2023-06-18,C1156,T-Shirt,Clothing,North,1,35.96,35.96
O103582,2024-12-29,C1300,Vacuum Cleaner,Home,East,5,688.0,3440.0
O103583,2024-06-11,C1799,Vacuum Cleaner,Home,West,1,274.99,274.99
O103584,2023-02-09,C1137,Shampoo,Beauty,North,1,95.8,95.8
O103585,2023-08-31,C1875,Yoga Mat,Sports,East,4,129.48,517.92
O103586,2024-04-07,C1185,Vacuum Cleaner,Home,East,1,90.1,90.1
O103587,2023-11-21,C1372,Vacuum Cleaner,Home,West,1,356.43,356.43
O103588,2024-06-20,C1653,Sneakers,Clothing,West,1,35.92,35.92
O103589,2022-02-25,C1985,Moisturizer,Beauty,West,1,115.29,115.29
O103590,2023-01-01,C1682,Bicycle,Sports,South,1,632.32,632.32
O103591,2023-03-31,C1784,Air Purifier,Home,West,5,716.74,3583.7
O103592,2022-04-14,C2018,Dumbbells,Sports,Central,1,945.69,945.69
O103593,2022-03-18,C2008,Dumbbells,Sports,Central,1,1148.59,1148.59
O103594,2022-08-18,C1471,Dumbbells,Sports,West,1,579.4,579.4
O103595,2022-11-27,C2189,Headphones,Electronics,West,2,788.68,1577.36
O103596,2024-06-11,C2183,Treadmill,Sports,South,1,807.78,807.78
O103597,2023-11-19,C1481,Headphones,Electronics,East,1,585.03,585.03
O103598,2022-01-27,C1416,Smartphone,Electronics,North,1,891.89,891.89
O103599,2022-10-26,C2143,Sneakers,Clothing,West,1,22.0,22.0
O103600,2024-08-14,C1225,Vacuum Cleaner,Home,North,4,685.3,2741.2
O103601,2024-03-09,C1739,Sneakers,Clothing,South,2,146.02,292.04
O103602,2023-04-25,C1942,Jeans,Clothing,South,2,25.26,50.52
O103603,2023-07-27,C1862,Dumbbells,Sports,South,1,485.95,485.95
O103604,2023-04-03,C1459,Mixer,Home,North,2,439.08,878.16
O103605,2022-12-31,C1240,Vacuum Cleaner,Home,South,1,357.64,357.64
O103606,2024-05-08,C1053,Perfume,Beauty,West,1,68.15,68.15
O103607,2022-12-17,C1110,Sneakers,Clothing,North,1,145.0,145.0
O103608,2022-09-10,C1151,Yoga Mat,Sports,West,3,668.73,2006.19
O103609,2024-02-20,C1323,Bicycle,Sports,North,1,753.26,753.26
O103610,2024-03-13,C1748,Vacuum Cleaner,Home,South,1,257.99,257.99
O103611,2024-10-08,C1501,Headphones,Electronics,North,2,1313.25,2626.5
O103612,2023-04-04,C2165,Smartphone,Electronics,West,1,1447.84,1447.84
O103613,2024-07-05,C1373,Vacuum Cleaner,Home,West,1,236.61,236.61
O103614,2023-05-14,C2080,Vacuum Cleaner,Home,East,1,608.33,608.33
O103615,2024-08-07,C1842,Shampoo,Beauty,East,1,14.69,14.69
O103616,2023-05-23,C1027,Lipstick,Beauty,East,1,51.14,51.14
O103617,2023-05-16,C1319,Smartwatch,Electronics,North,1,781.82,781.82
O103618,2024-03-13,C1355,Laptop,Electronics,Central,3,695.7,2087.1
O103619,2023-08-21,C1022,Microwave,Home,West,1,334.32,334.32
O103620,2022-06-15,C1930,Moisturizer,Beauty,Central,1,42.61,42.61
O103621,2023-04-07,C2171,T-Shirt,Clothing,Central,1,129.8,129.8
O103622,2024-07-08,C1465,Jeans,Clothing,West,1,136.75,136.75
O103623,2022-04-24,C1556,Microwave,Home,North,2,722.56,1445.12
O103624,2024-09-18,C1773,Treadmill,Sports,South,1,702.57,702.57
O103625,2022-07-26,C1820,Mixer,Home,Central,1,280.9,280.9
O103626,2023-05-30,C1448,Laptop,Electronics,West,1,509.36,509.36
O103627,2023-12-10,C2145,Microwave,Home,Central,1,618.79,618.79
O103628,2022-05-18,C1959,Headphones,Electronics,West,1,1274.38,1274.38
O103629,2022-12-05,C1829,Jacket,Clothing,West,4,82.16,328.64
O103630,2023-06-21,C1111,Microwave,Home,East,1,554.57,554.57
O103631,2022-03-09,C1398,Moisturizer,Beauty,East,3,86.26,258.78
O103632,2023-01-18,C1213,Smartwatch,Electronics,North,1,447.92,447.92
O103633,2022-01-19,C1687,Sneakers,Clothing,North,1,63.06,63.06
O103634,2023-11-14,C1577,Air Purifier,Home,South,1,126.48,126.48
O103635,2022-03-15,C1218,Dumbbells,Sports,North,3,682.35,2047.05
O103636,2023-07-27,C1022,Mixer,Home,East,1,639.16,639.16
O103637,2024-07-27,C2129,Mixer,Home,South,1,86.88,86.88
O103638,2024-12-07,C1492,Laptop,Electronics,East,1,613.39,613.39
O103639,2022-07-30,C2167,Headphones,Electronics,Central,1,190.89,190.89
O103640,2024-05-04,C2154,Laptop,Electronics,West,1,1362.05,1362.05
O103641,2023-10-13,C1098,Laptop,Electronics,East,1,1215.91,1215.91
O103642,2024-09-20,C1632,Headphones,Electronics,North,1,389.22,389.22
O103643,2023-11-26,C1578,Sneakers,Clothing,West,1,125.28,125.28
O103644,2023-06-24,C1399,Treadmill,Sports,East,1,694.32,694.32
O103645,2024-06-19,C1728,Perfume,Beauty,South,1,73.59,73.59
O103646,2024-02-19,C1678,Smartwatch,Electronics,West,1,266.37,266.37
O103647,2022-06-19,C1206,Treadmill,Sports,Central,1,538.05,538.05
O103648,2024-11-03,C1048,Vacuum Cleaner,Home,Central,1,122.35,122.35
O103649,2022-10-15,C1976,Perfume,Beauty,Central,1,69.66,69.66
O103650,2022-07-08,C1594,Laptop,Electronics,South,5,733.41,3667.05
O103651,2024-07-02,C1948,Vacuum Cleaner,Home,North,1,68.35,68.35
O103652,2023-11-25,C1474,Headphones,Electronics,South,1,1006.51,1006.51
O103653,2024-06-06,C1329,Vacuum Cleaner,Home,Central,1,483.82,483.82
O103654,2023-04-16,C2071,Treadmill,Sports,East,3,1165.5,3496.5
O103655,2022-10-04,C1268,Lipstick,Beauty,East,1,113.63,113.63
O103656,2024-07-28,C1737,Jeans,Clothing,Central,1,130.88,130.88
O103657,2023-07-25,C1081,Moisturizer,Beauty,West,1,77.05,77.05
O103658,2024-05-06,C1427,Air Purifier,Home,Central,1,153.86,153.86
O103659,2024-09-27,C1153,Bicycle,Sports,South,1,72.43,72.43
O103660,2023-04-03,C2018,Yoga Mat,Sports,North,1,1106.18,1106.18
O103661,2024-07-06,C1292,Smartphone,Electronics,East,1,191.38,191.38
O103662,2024-04-12,C1178,Dumbbells,Sports,West,1,1022.24,1022.24
O103663,2024-12-23,C1931,Smartwatch,Electronics,East,3,597.75,1793.25
O103664,2024-04-18,C1605,Microwave,Home,South,1,120.98,120.98
O103665,2022-07-12,C1573,Headphones,Electronics,Central,1,1189.79,1189.79
O103666,2023-09-08,C1723,Sneakers,Clothing,North,1,125.69,125.69
O103667,2023-02-10,C1366,Headphones,Electronics,West,4,1388.78,5555.12
O103668,2024-07-31,C1969,T-Shirt,Clothing,East,1,27.52,27.52
O103669,2023-12-22,C1287,Lipstick,Beauty,North,1,118.81,118.81
O103670,2022-04-03,C1999,Yoga Mat,Sports,North,1,690.77,690.77
O103671,2023-03-06,C1587,Sneakers,Clothing,West,2,119.5,239.0
O103672,2023-10-16,C1264,Moisturizer,Beauty,West,1,25.69,25.69
O103673,2023-03-10,C2049,Sneakers,Clothing,Central,2,132.14,264.28
O103674,2023-01-10,C1765,Jacket,Clothing,North,5,94.55,472.75
O103675,2024-12-18,C2036,Moisturizer,Beauty,West,1,89.02,89.02
O103676,2024-12-02,C1087,T-Shirt,Clothing,Central,1,127.76,127.76
O103677,2022-07-26,C1501,Laptop,Electronics,Central,1,150.61,150.61
O103678,2024-02-19,C1316,Smartphone,Electronics,North,4,1168.97,4675.88
O103679,2023-06-16,C1769,Jeans,Clothing,South,1,45.04,45.04
O103680,2022-06-15,C1817,Yoga Mat,Sports,North,2,680.7,1361.4
O103681,2023-10-05,C1795,Air Purifier,Home,West,1,604.82,604.82
O103682,2022-03-31,C1714,Headphones,Electronics,West,1,983.95,983.95
O103683,2022-01-13,C2095,Lipstick,Beauty,West,1,53.61,53.61
O103684,2024-08-30,C1175,Smartwatch,Electronics,South,1,1338.19,1338.19
O103685,2024-03-15,C1812,Smartwatch,Electronics,West,1,1051.64,1051.64
O103686,2024-08-02,C1822,Mixer,Home,East,1,396.19,396.19
O103687,2024-01-12,C1649,Headphones,Electronics,East,1,552.54,552.54
O103688,2024-05-25,C1995,Bicycle,Sports,South,1,905.82,905.82
O103689,2023-10-22,C1234,Shampoo,Beauty,East,1,87.98,87.98
O103690,2024-10-28,C1078,Lipstick,Beauty,Central,1,67.03,67.03
O103691,2024-11-18,C1962,Vacuum Cleaner,Home,South,1,781.41,781.41
O103692,2022-10-23,C1655,Mixer,Home,Central,3,189.92,569.76
O103693,2024-09-12,C1778,Laptop,Electronics,North,2,344.78,689.56
O103694,2024-07-14,C1880,Sneakers,Clothing,West,1,26.78,26.78
O103695,2023-10-02,C1110,Mixer,Home,South,3,145.92,437.76
O103696,2022-12-06,C1866,Smartphone,Electronics,East,1,891.01,891.01
O103697,2023-09-20,C1360,T-Shirt,Clothing,North,1,25.35,25.35
